ticket_id,merchant_id,fecha_apertura,fecha_cierre,categoria,severidad,estado,tiempo_resolucion_hrs,satisfaccion_post_cierre
TKT-65DEB8D18C,DEU-EF4178C1,2025-12-05 13:07:00,,app_congelada,4,abierto,,
TKT-A512DC63BE,DEU-EF4178C1,2025-12-10 07:53:00,,app_congelada,3,abierto,,
TKT-DA32764E1E,DEU-EF4178C1,2025-12-16 16:25:00,,pago_rechazado,5,abierto,,
TKT-8874AE199D,DEU-EF4178C1,2025-12-17 10:18:00,,liquidacion_demora,5,abierto,,
TKT-4A6A6A7922,DEU-EF4178C1,2025-12-20 12:02:00,2025-12-25 05:02:00,app_congelada,4,resuelto,113.0,
TKT-B98DBB7146,DEU-EF4178C1,2025-12-25 12:24:00,2025-12-28 22:18:00,liquidacion_demora,4,resuelto,81.9,1.0
TKT-40D1BDC672,DEU-EF4178C1,2026-01-07 14:25:00,,pago_rechazado,4,abierto,,
TKT-AD98B0D45E,DEU-EF4178C1,2026-01-08 11:12:00,2026-01-11 10:24:00,pago_rechazado,4,resuelto,71.2,
TKT-D974781F36,DEU-EF4178C1,2026-01-09 19:18:00,,configuracion_qr,2,en_proceso,,
TKT-46300DE840,DEU-EF4178C1,2026-01-21 13:05:00,,app_congelada,4,en_proceso,,
TKT-38B0C3AD0A,DEU-EF4178C1,2026-01-22 08:02:00,2026-01-24 03:02:00,app_congelada,3,resuelto,43.0,
TKT-81CF962AA9,DEU-EF4178C1,2026-01-23 17:08:00,,liquidacion_demora,5,en_proceso,,
TKT-D951EB3107,DEU-EF4178C1,2026-01-26 09:30:00,2026-01-28 00:00:00,app_congelada,2,resuelto,38.5,
TKT-EFA899F81D,DEU-EF4178C1,2026-01-26 20:46:00,,pago_rechazado,5,abierto,,
TKT-43D299335B,DEU-EF4178C1,2026-02-01 07:12:00,2026-02-02 06:54:00,app_congelada,3,resuelto,23.7,
TKT-599FC2723C,DEU-EF4178C1,2026-02-07 19:39:00,,liquidacion_demora,5,abierto,,
TKT-72AC76E4D4,DEU-EF4178C1,2026-02-10 10:33:00,,liquidacion_demora,5,en_proceso,,
TKT-4623DCAC88,DEU-EF4178C1,2026-02-10 13:50:00,,pago_rechazado,5,abierto,,
TKT-73995BE2E9,DEU-EF4178C1,2026-02-11 10:55:00,,facturacion_comisiones,3,abierto,,
TKT-67D8BB4DED,DEU-EF4178C1,2026-02-12 10:00:00,,pago_rechazado,2,en_proceso,,
TKT-B81CA1DA8C,DEU-EF4178C1,2026-02-13 15:20:00,,pago_rechazado,4,abierto,,
TKT-72F2E81241,DEU-EF4178C1,2026-02-14 10:40:00,,app_congelada,4,abierto,,
TKT-6C36E3BEA3,DEU-EF4178C1,2026-02-14 19:09:00,2026-02-15 15:45:00,cierre_caja,2,resuelto,20.6,2.0
TKT-8114AD5A9A,DEU-EF4178C1,2026-02-15 15:12:00,2026-02-20 01:00:00,pago_rechazado,4,resuelto,105.8,
TKT-EB2CF85CB3,DEU-EF4178C1,2026-02-16 18:29:00,,pago_rechazado,3,abierto,,
TKT-C997C9C29F,DEU-EF4178C1,2026-02-17 19:16:00,2026-02-21 02:40:00,pago_rechazado,4,resuelto,79.4,1.0
TKT-DDCE7CFE08,DEU-EF4178C1,2026-02-18 10:33:00,,facturacion_comisiones,3,abierto,,
TKT-AFA4F31C4B,DEU-EF4178C1,2026-02-27 18:01:00,2026-03-01 12:49:00,pago_rechazado,4,resuelto,42.8,2.0
TKT-12629631C1,DEU-EF4178C1,2026-02-28 11:19:00,,app_congelada,4,abierto,,
TKT-E2B7128A02,DEU-EF4178C1,2026-02-28 15:56:00,2026-03-05 23:14:00,app_congelada,3,resuelto,127.3,
TKT-0CEFE18E26,DEU-EF4178C1,2026-03-09 08:39:00,,pago_rechazado,3,abierto,,
TKT-67E935BDC0,DEU-EF63361E,2025-10-04 09:30:00,,consulta_general,2,en_proceso,,
TKT-E8D9659CC2,DEU-EF63361E,2025-10-09 14:12:00,2025-10-11 15:54:00,pago_rechazado,4,resuelto,49.7,2.0
TKT-449BB3180E,DEU-EF63361E,2025-10-20 19:50:00,2025-10-22 23:20:00,cierre_caja,3,resuelto,51.5,3.0
TKT-3F05E940F5,DEU-EF63361E,2025-11-16 09:15:00,,pago_rechazado,3,escalado,,
TKT-52148DA32D,DEU-EF63361E,2025-11-25 18:22:00,2025-11-29 03:58:00,app_congelada,3,resuelto,81.6,1.0
TKT-22CFEE03F9,DEU-EF63361E,2025-11-26 16:02:00,,liquidacion_demora,4,abierto,,
TKT-F090856E72,DEU-EF63361E,2025-12-04 11:25:00,2025-12-08 07:55:00,facturacion_comisiones,3,resuelto,92.5,
TKT-65FE09F31C,DEU-EF63361E,2025-12-07 08:17:00,,liquidacion_demora,5,abierto,,
TKT-AE7EABA9BA,DEU-EF63361E,2025-12-13 09:02:00,,app_congelada,3,abierto,,
TKT-37B4A5C2BB,DEU-EF63361E,2025-12-14 16:03:00,2025-12-17 11:33:00,liquidacion_demora,5,resuelto,67.5,1.0
TKT-E1F1482D53,DEU-EF63361E,2025-12-21 18:53:00,,pago_rechazado,3,abierto,,
TKT-8B4E0E85CB,DEU-EF63361E,2025-12-30 12:27:00,2026-01-01 19:27:00,liquidacion_demora,4,resuelto,55.0,
TKT-F17D878C8D,DEU-EF63361E,2026-01-10 15:25:00,2026-01-16 15:37:00,pago_rechazado,2,resuelto,144.2,2.0
TKT-01CAAD69FA,DEU-EF63361E,2026-01-12 19:36:00,2026-01-15 12:24:00,facturacion_comisiones,3,resuelto,64.8,2.0
TKT-BE05E6EE24,DEU-EF63361E,2026-01-13 07:43:00,,liquidacion_demora,5,abierto,,
TKT-FB1C148D34,DEU-EF63361E,2026-01-15 14:13:00,,pago_rechazado,5,abierto,,
TKT-5A238B4A0D,DEU-EF63361E,2026-01-20 11:40:00,2026-01-28 20:10:00,pago_rechazado,3,resuelto,200.5,1.0
TKT-6507DB063B,DEU-EF63361E,2026-01-22 09:38:00,,liquidacion_demora,4,en_proceso,,
TKT-99275CB0C2,DEU-EF63361E,2026-01-23 12:30:00,,pago_rechazado,5,en_proceso,,
TKT-0CCCA11EED,DEU-EF63361E,2026-01-24 12:01:00,,pago_rechazado,4,abierto,,
TKT-8FE23F027C,DEU-EF63361E,2026-01-24 19:40:00,,pago_rechazado,4,en_proceso,,
TKT-2303C7927E,DEU-EF63361E,2026-01-27 13:24:00,2026-02-03 12:54:00,app_congelada,3,resuelto,167.5,1.0
TKT-E6CA450D90,DEU-EF63361E,2026-01-28 07:19:00,2026-02-04 11:19:00,liquidacion_demora,4,resuelto,172.0,
TKT-078737D003,DEU-EF63361E,2026-02-04 18:18:00,,app_congelada,3,en_proceso,,
TKT-F3CC3CC37C,DEU-EF63361E,2026-02-07 15:05:00,,pago_rechazado,5,en_proceso,,
TKT-98A64DED13,DEU-EF63361E,2026-02-08 20:54:00,2026-02-10 05:30:00,app_congelada,3,resuelto,32.6,
TKT-A59C9EB153,DEU-EF63361E,2026-02-12 08:54:00,,consulta_general,3,en_proceso,,
TKT-8E748CB8E3,DEU-EF63361E,2026-02-12 10:40:00,,app_congelada,4,en_proceso,,
TKT-131C0EBDFE,DEU-EF63361E,2026-02-13 08:21:00,,liquidacion_demora,5,en_proceso,,
TKT-35D6023AC5,DEU-EF63361E,2026-02-13 12:17:00,2026-02-14 19:23:00,liquidacion_demora,4,resuelto,31.1,2.0
TKT-88BE2D8E6D,DEU-EF63361E,2026-02-20 10:48:00,,liquidacion_demora,5,abierto,,
TKT-E125E3607F,DEU-EF63361E,2026-02-23 14:51:00,,cierre_caja,4,abierto,,
TKT-398304FB5A,DEU-EF63361E,2026-02-26 18:08:00,,app_congelada,3,abierto,,
TKT-BB6C6E4C65,DEU-EF63361E,2026-02-28 10:12:00,2026-03-03 08:42:00,app_congelada,4,resuelto,70.5,1.0
TKT-AA1CF53D53,DEU-EF966D7F,2026-02-17 12:54:00,,pago_rechazado,2,en_proceso,,
TKT-18E0FD8644,DEU-EF99280B,2025-08-30 20:29:00,,facturacion_comisiones,1,escalado,,
TKT-E99125E303,DEU-EF99280B,2025-10-15 11:22:00,,cierre_caja,3,abierto,,
TKT-E7D9EF2298,DEU-EF99280B,2026-01-22 11:01:00,,consulta_general,3,escalado,,
TKT-FF68BAF146,DEU-EFC85434,2025-04-25 09:39:00,,consulta_general,3,en_proceso,,
TKT-25AFA921E6,DEU-EFC85434,2025-07-30 11:44:00,,configuracion_qr,3,abierto,,
TKT-BACA49BF79,DEU-EFC85434,2025-11-12 13:54:00,,facturacion_comisiones,2,en_proceso,,
TKT-A2599CEE6E,DEU-EFC85434,2026-01-03 21:09:00,,roles_vendedor,2,en_proceso,,
TKT-1819E598A9,DEU-EFC85434,2026-02-02 08:46:00,,pago_rechazado,2,abierto,,
TKT-89BBDD3FB2,DEU-F06B4265,2025-05-21 09:06:00,,cierre_caja,2,abierto,,
TKT-03F236540D,DEU-F06B4265,2025-07-16 21:46:00,,app_congelada,3,escalado,,
TKT-19E308D098,DEU-F06B4265,2025-07-20 09:44:00,2025-07-22 14:56:00,configuracion_qr,2,resuelto,53.2,4.0
TKT-5C6A019B8F,DEU-F06E319C,2025-08-11 13:39:00,,liquidacion_demora,1,en_proceso,,
TKT-F1C34B17C7,DEU-F06E319C,2025-11-04 15:53:00,,configuracion_qr,1,abierto,,
TKT-7EA355854B,DEU-F071731D,2025-09-25 10:45:00,,liquidacion_demora,2,escalado,,
TKT-1ACADC1D7A,DEU-F071731D,2025-11-29 14:19:00,,consulta_general,1,en_proceso,,
TKT-333957AED2,DEU-F071731D,2025-12-05 10:05:00,,pago_rechazado,2,en_proceso,,
TKT-47E746058D,DEU-F071731D,2025-12-05 13:19:00,2025-12-05 19:31:00,liquidacion_demora,1,resuelto,6.2,2.0
TKT-EC20238291,DEU-F071731D,2025-12-29 14:28:00,2025-12-30 15:04:00,liquidacion_demora,2,resuelto,24.6,
TKT-CDE08EAB34,DEU-F071731D,2026-01-05 19:00:00,2026-01-09 08:24:00,facturacion_comisiones,4,resuelto,85.4,
TKT-4D4F8BDDB5,DEU-F071731D,2026-01-07 19:40:00,,pago_rechazado,4,en_proceso,,
TKT-93D9F92E38,DEU-F071731D,2026-01-19 09:16:00,,facturacion_comisiones,3,abierto,,
TKT-DB2844C19E,DEU-F071731D,2026-01-28 10:04:00,,problema_qr_fisico,3,en_proceso,,
TKT-4F506CAC48,DEU-F071731D,2026-02-05 09:07:00,2026-02-08 22:49:00,pago_rechazado,1,resuelto,85.7,
TKT-9C9761745F,DEU-F071731D,2026-02-06 07:23:00,,pago_rechazado,1,escalado,,
TKT-B8EDD866B6,DEU-F071731D,2026-02-11 11:47:00,,app_congelada,2,abierto,,
TKT-9815323006,DEU-F071731D,2026-02-12 19:02:00,2026-02-18 06:50:00,pago_rechazado,1,resuelto,131.8,2.0
TKT-A5FA96554A,DEU-F071731D,2026-02-13 09:23:00,,liquidacion_demora,2,en_proceso,,
TKT-5B5D3B8D35,DEU-F071731D,2026-02-15 19:30:00,2026-02-20 04:48:00,liquidacion_demora,3,resuelto,105.3,
TKT-507F3F6D91,DEU-F071731D,2026-02-18 14:28:00,,configuracion_qr,1,en_proceso,,
TKT-4BDCA1624C,DEU-F071731D,2026-02-18 19:14:00,,app_congelada,2,abierto,,
TKT-BB7ECA4AF9,DEU-F07D9B02,2026-03-09 16:56:00,,pago_rechazado,2,en_proceso,,
TKT-B7BBFBCBCD,DEU-F081160C,2025-06-07 17:28:00,,pago_rechazado,2,abierto,,
TKT-4924474FF5,DEU-F081BC4B,2025-05-16 19:43:00,,pago_rechazado,2,en_proceso,,
TKT-3B5F6B6D3F,DEU-F0DAE7E7,2025-11-12 08:33:00,2025-11-13 07:51:00,liquidacion_demora,3,resuelto,23.3,
TKT-F6111BA372,DEU-F0DAE7E7,2025-11-15 20:20:00,2025-11-16 19:50:00,pago_rechazado,2,resuelto,23.5,2.0
TKT-43A66B9200,DEU-F0DAE7E7,2025-11-15 20:34:00,,configuracion_qr,2,en_proceso,,
TKT-820EB52F1A,DEU-F0DAE7E7,2025-12-04 13:08:00,2025-12-06 14:20:00,app_congelada,4,resuelto,49.2,2.0
TKT-C9144A66B8,DEU-F0DAE7E7,2025-12-07 09:08:00,,pago_rechazado,4,en_proceso,,
TKT-2457608EC2,DEU-F0DAE7E7,2025-12-18 20:36:00,,liquidacion_demora,5,abierto,,
TKT-A11CC3A60C,DEU-F0DAE7E7,2025-12-21 21:40:00,,pago_rechazado,5,en_proceso,,
TKT-5C2BA5E187,DEU-F0DAE7E7,2025-12-23 08:55:00,,pago_rechazado,5,abierto,,
TKT-39BE6E6012,DEU-F0DAE7E7,2025-12-27 15:39:00,2026-01-02 08:27:00,liquidacion_demora,5,resuelto,136.8,1.0
TKT-6366BFC2B9,DEU-F0DAE7E7,2026-01-19 09:59:00,,facturacion_comisiones,3,en_proceso,,
TKT-042A6501E2,DEU-F0DAE7E7,2026-01-19 13:35:00,2026-01-27 00:29:00,pago_rechazado,5,resuelto,178.9,
TKT-F81E24EA0D,DEU-F0DAE7E7,2026-01-25 18:12:00,,liquidacion_demora,5,abierto,,
TKT-60CD401C3E,DEU-F0DAE7E7,2026-01-28 10:24:00,,configuracion_qr,3,en_proceso,,
TKT-14960AFA79,DEU-F0DAE7E7,2026-02-06 17:22:00,,pago_rechazado,4,escalado,,
TKT-5986C99246,DEU-F0DAE7E7,2026-02-09 08:40:00,2026-02-23 23:04:00,pago_rechazado,4,resuelto,350.4,1.0
TKT-4968C5C039,DEU-F0DAE7E7,2026-02-16 09:10:00,2026-02-21 01:16:00,pago_rechazado,4,resuelto,112.1,1.0
TKT-4C99A621FF,DEU-F0DAE7E7,2026-02-18 08:13:00,,liquidacion_demora,4,abierto,,
TKT-2FBD696F7C,DEU-F0DAE7E7,2026-02-20 08:00:00,,pago_rechazado,3,abierto,,
TKT-5E19F706E3,DEU-F0DAE7E7,2026-02-20 20:33:00,,liquidacion_demora,5,en_proceso,,
TKT-137E6431E1,DEU-F0DAE7E7,2026-02-26 17:43:00,,consulta_general,2,abierto,,
TKT-6F50EDA8D5,DEU-F0DAE7E7,2026-02-27 09:54:00,,problema_qr_fisico,3,en_proceso,,
TKT-598C7D7622,DEU-F0DAE7E7,2026-02-27 17:11:00,2026-03-08 04:41:00,facturacion_comisiones,3,resuelto,203.5,1.0
TKT-03FBC934B3,DEU-F10F55F5,2025-05-28 20:30:00,,pago_rechazado,1,abierto,,
TKT-E6C88070C1,DEU-F10F55F5,2025-09-04 20:25:00,,pago_rechazado,3,abierto,,
TKT-39E73A8FA1,DEU-F10F55F5,2025-10-11 14:25:00,,pago_rechazado,3,abierto,,
TKT-0C57BCEA76,DEU-F10F55F5,2025-12-08 12:32:00,,facturacion_comisiones,2,escalado,,
TKT-300E2D3185,DEU-F121084B,2025-09-04 18:45:00,,pago_rechazado,3,abierto,,
TKT-D3BB2735CD,DEU-F14573EF,2025-08-06 17:55:00,,pago_rechazado,3,abierto,,
TKT-CC6F797367,DEU-F1471750,2025-08-14 15:34:00,,pago_rechazado,3,en_proceso,,
TKT-A613B2F6BE,DEU-F1471750,2025-08-15 08:43:00,2025-08-18 00:19:00,cierre_caja,2,resuelto,63.6,
TKT-149B76CCE5,DEU-F166C25D,2025-11-30 13:43:00,,facturacion_comisiones,2,escalado,,
TKT-FC7AEB7EB7,DEU-F166C25D,2026-01-15 15:06:00,,consulta_general,3,en_proceso,,
TKT-C04B321046,DEU-F166C25D,2026-03-11 20:10:00,,facturacion_comisiones,3,en_proceso,,
TKT-167A324B91,DEU-F188C6E9,2025-05-03 09:10:00,2025-05-04 16:28:00,pago_rechazado,2,resuelto,31.3,
TKT-5CA8B16B5B,DEU-F188C6E9,2025-05-15 12:05:00,,facturacion_comisiones,4,en_proceso,,
TKT-94C2AD2602,DEU-F188C6E9,2025-12-01 14:44:00,,liquidacion_demora,3,en_proceso,,
TKT-255F824509,DEU-F188C6E9,2025-12-16 13:28:00,2025-12-18 04:04:00,app_congelada,3,resuelto,38.6,
TKT-9286785BC9,DEU-F1A6392F,2025-04-16 15:21:00,,pago_rechazado,2,en_proceso,,
TKT-15073BC107,DEU-F1A6392F,2025-05-11 21:02:00,2025-05-13 02:26:00,pago_rechazado,1,resuelto,29.4,5.0
TKT-D0824AFF60,DEU-F1A6392F,2025-05-13 08:40:00,,pago_rechazado,3,en_proceso,,
TKT-AEA04E2A1B,DEU-F1A6392F,2025-07-06 14:21:00,,problema_qr_fisico,1,abierto,,
TKT-C3D47FA306,DEU-F1A6392F,2025-09-13 15:48:00,,liquidacion_demora,1,abierto,,
TKT-7DE6FBBF30,DEU-F1A6392F,2026-01-20 12:14:00,,app_congelada,2,en_proceso,,
TKT-82BB06B0DA,DEU-F1A6392F,2026-02-08 12:13:00,,roles_vendedor,2,abierto,,
TKT-30523EC93F,DEU-F1CE8430,2025-06-12 13:57:00,,problema_qr_fisico,3,escalado,,
TKT-86444841D6,DEU-F23F082E,2025-05-10 12:03:00,,pago_rechazado,2,abierto,,
TKT-AC74D4F623,DEU-F23F082E,2026-02-15 09:43:00,,facturacion_comisiones,3,escalado,,
TKT-DBAAE867A5,DEU-F297E19A,2025-06-02 20:08:00,,facturacion_comisiones,3,escalado,,
TKT-00961EFF74,DEU-F297E19A,2025-07-08 19:24:00,,app_congelada,2,escalado,,
TKT-3744861301,DEU-F297E19A,2025-09-18 20:35:00,,pago_rechazado,2,abierto,,
TKT-BA8F3E35DA,DEU-F297E19A,2025-10-07 16:48:00,,liquidacion_demora,1,abierto,,
TKT-F178C358AF,DEU-F297E19A,2025-11-01 20:03:00,2025-11-05 07:27:00,pago_rechazado,3,resuelto,83.4,2.0
TKT-DED71E50BF,DEU-F297E19A,2025-11-09 08:50:00,2025-11-12 04:14:00,configuracion_qr,1,resuelto,67.4,
TKT-7FCF3BFFE9,DEU-F297E19A,2025-11-11 19:43:00,,consulta_general,1,abierto,,
TKT-E4486B56B6,DEU-F297E19A,2025-11-15 13:44:00,2025-11-16 19:14:00,pago_rechazado,4,resuelto,29.5,1.0
TKT-7D91736B26,DEU-F297E19A,2025-12-03 08:24:00,,pago_rechazado,5,en_proceso,,
TKT-DFD3CDA415,DEU-F297E19A,2025-12-30 17:08:00,,cierre_caja,2,en_proceso,,
TKT-9BD123ABAA,DEU-F297E19A,2026-01-08 07:05:00,2026-01-15 00:41:00,liquidacion_demora,4,resuelto,161.6,1.0
TKT-1F3EEC1129,DEU-F297E19A,2026-01-09 13:57:00,,pago_rechazado,4,abierto,,
TKT-FC85B588EA,DEU-F297E19A,2026-01-09 17:59:00,2026-01-27 23:47:00,liquidacion_demora,5,resuelto,437.8,
TKT-FBC0D5AF44,DEU-F297E19A,2026-01-09 21:09:00,,pago_rechazado,5,abierto,,
TKT-C633B95835,DEU-F297E19A,2026-01-10 21:43:00,,liquidacion_demora,5,en_proceso,,
TKT-5014A4D106,DEU-F297E19A,2026-01-11 19:23:00,2026-01-18 23:11:00,pago_rechazado,3,resuelto,171.8,
TKT-DCDFF3398F,DEU-F297E19A,2026-01-15 19:17:00,2026-01-22 05:59:00,liquidacion_demora,5,resuelto,154.7,1.0
TKT-72B7F83476,DEU-F297E19A,2026-01-17 18:00:00,,facturacion_comisiones,4,abierto,,
TKT-18C915F75F,DEU-F297E19A,2026-01-24 18:18:00,,app_congelada,2,abierto,,
TKT-F84DAD0F2B,DEU-F297E19A,2026-01-30 21:36:00,,facturacion_comisiones,4,abierto,,
TKT-94B2381FA2,DEU-F297E19A,2026-02-07 12:29:00,,liquidacion_demora,3,abierto,,
TKT-BE974C701B,DEU-F297E19A,2026-02-07 17:17:00,,pago_rechazado,2,escalado,,
TKT-9A734CDE9A,DEU-F297E19A,2026-02-08 08:25:00,,facturacion_comisiones,3,en_proceso,,
TKT-4384E69280,DEU-F297E19A,2026-02-20 11:30:00,,liquidacion_demora,4,abierto,,
TKT-858B7BAD30,DEU-F297E19A,2026-02-22 13:31:00,,app_congelada,3,abierto,,
TKT-C48211555E,DEU-F297E19A,2026-02-25 16:42:00,2026-02-27 11:48:00,facturacion_comisiones,3,resuelto,43.1,2.0
TKT-C5DF9F92EB,DEU-F29A66AB,2025-08-23 18:32:00,,app_congelada,2,abierto,,
TKT-8D5B32B159,DEU-F29A66AB,2025-10-13 13:41:00,,configuracion_qr,2,abierto,,
TKT-321D3D8B30,DEU-F2DD4E9C,2026-02-13 21:16:00,,pago_rechazado,3,abierto,,
TKT-231E64F945,DEU-F2EE3B5F,2025-12-11 17:59:00,2025-12-13 13:23:00,facturacion_comisiones,3,resuelto,43.4,2.0
TKT-B1FC92F527,DEU-F2EE3B5F,2025-12-15 09:44:00,,problema_qr_fisico,2,abierto,,
TKT-D48BF1FE8A,DEU-F2EE3B5F,2025-12-21 19:32:00,2025-12-22 16:32:00,problema_qr_fisico,2,resuelto,21.0,2.0
TKT-6DC2E30A76,DEU-F2EE3B5F,2025-12-30 17:17:00,2025-12-31 11:59:00,liquidacion_demora,3,resuelto,18.7,2.0
TKT-FF9392DFC5,DEU-F2EE3B5F,2026-01-03 14:36:00,,pago_rechazado,3,en_proceso,,
TKT-1F41CB469C,DEU-F2EE3B5F,2026-01-06 08:21:00,2026-01-07 14:39:00,pago_rechazado,2,resuelto,30.3,
TKT-5512E2759C,DEU-F2EE3B5F,2026-01-07 10:33:00,2026-01-08 09:27:00,liquidacion_demora,3,resuelto,22.9,3.0
TKT-9C8430F767,DEU-F2EE3B5F,2026-01-11 09:22:00,2026-01-13 00:22:00,cierre_caja,2,resuelto,39.0,2.0
TKT-A27CE0F1A4,DEU-F2EE3B5F,2026-01-20 12:57:00,,problema_qr_fisico,1,en_proceso,,
TKT-3F25D0CEC8,DEU-F2EE3B5F,2026-01-23 17:49:00,,cierre_caja,2,en_proceso,,
TKT-271D402200,DEU-F2EE3B5F,2026-01-24 10:43:00,2026-01-26 11:37:00,liquidacion_demora,5,resuelto,48.9,1.0
TKT-FFA6277B57,DEU-F2EE3B5F,2026-01-28 17:52:00,,pago_rechazado,2,abierto,,
TKT-52F3E04758,DEU-F2EE3B5F,2026-01-28 21:18:00,,liquidacion_demora,4,abierto,,
TKT-5253AD98BA,DEU-F2EE3B5F,2026-02-06 11:50:00,2026-02-15 03:26:00,app_congelada,3,resuelto,207.6,1.0
TKT-7FC34E6CA7,DEU-F2EE3B5F,2026-02-08 19:06:00,,roles_vendedor,1,abierto,,
TKT-646AAF6D8B,DEU-F2EE3B5F,2026-02-21 08:31:00,,liquidacion_demora,3,abierto,,
TKT-446677BCF0,DEU-F2EE3B5F,2026-02-24 12:06:00,,pago_rechazado,3,escalado,,
TKT-E9271C83BA,DEU-F353CA54,2025-06-24 11:35:00,,problema_qr_fisico,2,en_proceso,,
TKT-B447BB0726,DEU-F353CA54,2025-08-04 10:13:00,,roles_vendedor,2,abierto,,
TKT-572A842F70,DEU-F353CA54,2025-10-14 14:42:00,,cierre_caja,2,en_proceso,,
TKT-38B6A1B2C2,DEU-F353CA54,2025-11-08 17:08:00,,configuracion_qr,2,abierto,,
TKT-8746248648,DEU-F353CA54,2026-01-16 09:59:00,,app_congelada,3,escalado,,
TKT-80FED22785,DEU-F353CA54,2026-02-14 11:52:00,,liquidacion_demora,2,abierto,,
TKT-591B2E734C,DEU-F353CA54,2026-03-02 15:29:00,,liquidacion_demora,3,abierto,,
TKT-F2989751C8,DEU-F353CA54,2026-03-17 18:45:00,2026-03-18 13:09:00,pago_rechazado,2,resuelto,18.4,
TKT-4433985B45,DEU-F353CA54,2026-03-29 15:34:00,2026-03-31 05:58:00,problema_qr_fisico,2,resuelto,38.4,3.0
TKT-DDDA58C98C,DEU-F38BFF91,2025-04-23 16:00:00,,configuracion_qr,2,en_proceso,,
TKT-9936BFB735,DEU-F38BFF91,2025-07-30 09:13:00,,app_congelada,3,en_proceso,,
TKT-B7CBEA832D,DEU-F38BFF91,2026-03-09 15:32:00,,app_congelada,2,en_proceso,,
TKT-48C122E9AD,DEU-F38C3D92,2025-06-30 19:30:00,,app_congelada,2,escalado,,
TKT-2EAA49A8C5,DEU-F38C3D92,2025-08-18 08:44:00,,app_congelada,2,abierto,,
TKT-234D589CE3,DEU-F38C3D92,2025-11-07 18:18:00,2025-11-08 22:30:00,liquidacion_demora,3,resuelto,28.2,2.0
TKT-6B86CD6038,DEU-F38C3D92,2025-11-23 11:46:00,,app_congelada,1,en_proceso,,
TKT-B222FDEC4E,DEU-F38C3D92,2025-11-24 10:31:00,2025-11-25 17:07:00,cierre_caja,2,resuelto,30.6,2.0
TKT-90A5CA9EFB,DEU-F38C3D92,2025-12-03 09:54:00,,pago_rechazado,4,abierto,,
TKT-EA152B6CCC,DEU-F38C3D92,2025-12-04 14:09:00,,pago_rechazado,1,en_proceso,,
TKT-6F1154DE93,DEU-F38C3D92,2025-12-15 20:08:00,,problema_qr_fisico,2,abierto,,
TKT-0F0DF3FEE6,DEU-F38C3D92,2025-12-16 20:21:00,2026-01-05 03:45:00,pago_rechazado,1,resuelto,463.4,
TKT-22A17E9E9A,DEU-F38C3D92,2025-12-20 16:25:00,2025-12-25 15:37:00,liquidacion_demora,4,resuelto,119.2,
TKT-942CDE2745,DEU-F38C3D92,2025-12-24 18:19:00,,pago_rechazado,3,abierto,,
TKT-6A80924C66,DEU-F38C3D92,2025-12-26 15:06:00,2026-01-03 09:24:00,pago_rechazado,5,resuelto,186.3,1.0
TKT-96C3062F68,DEU-F38C3D92,2026-01-02 20:33:00,,liquidacion_demora,4,abierto,,
TKT-A07381C948,DEU-F38C3D92,2026-01-04 16:02:00,,roles_vendedor,3,en_proceso,,
TKT-FE36B10CFF,DEU-F38C3D92,2026-01-21 07:28:00,,liquidacion_demora,5,abierto,,
TKT-83F833D0B7,DEU-F38C3D92,2026-01-27 17:14:00,2026-02-05 01:32:00,liquidacion_demora,5,resuelto,200.3,
TKT-72A473B610,DEU-F38C3D92,2026-02-10 10:04:00,,app_congelada,4,en_proceso,,
TKT-D83B5FC82C,DEU-F3A4E3EE,2025-09-24 15:54:00,,configuracion_qr,1,en_proceso,,
TKT-E50057F75D,DEU-F3A4E3EE,2025-10-24 12:29:00,,liquidacion_demora,3,abierto,,
TKT-0E0421D721,DEU-F3A4E3EE,2025-11-17 12:59:00,2025-11-18 05:05:00,liquidacion_demora,3,resuelto,16.1,
TKT-895FC76FA0,DEU-F3A4E3EE,2025-11-22 13:59:00,,consulta_general,1,escalado,,
TKT-5C11E926B4,DEU-F3A4E3EE,2025-12-09 14:28:00,,app_congelada,2,abierto,,
TKT-BE56A6D5EB,DEU-F3A4E3EE,2026-01-01 11:39:00,,liquidacion_demora,2,abierto,,
TKT-6F752FF2F9,DEU-F3A4E3EE,2026-01-02 16:38:00,2026-01-03 07:50:00,facturacion_comisiones,1,resuelto,15.2,
TKT-03D0B8C323,DEU-F3A4E3EE,2026-01-12 18:17:00,2026-01-14 04:11:00,liquidacion_demora,2,resuelto,33.9,
TKT-4F47693D5D,DEU-F3A4E3EE,2026-01-25 15:25:00,2026-01-27 12:49:00,facturacion_comisiones,1,resuelto,45.4,
TKT-70786810B9,DEU-F3A4E3EE,2026-02-14 12:22:00,,app_congelada,3,escalado,,
TKT-D9E48C3FE4,DEU-F3A4E3EE,2026-03-04 18:56:00,2026-03-05 16:56:00,cierre_caja,3,resuelto,22.0,3.0
TKT-FD1A102AA8,DEU-F3A4E3EE,2026-03-22 11:26:00,,configuracion_qr,2,abierto,,
TKT-E81842F017,DEU-F3CBA4A6,2025-04-05 19:07:00,,app_congelada,2,abierto,,
TKT-D6CFEFD6AB,DEU-F3CBA4A6,2025-04-15 10:24:00,2025-04-17 04:06:00,liquidacion_demora,2,resuelto,41.7,
